"RPPS","Ano","Grupo","Eficiencia"
"BARRA VELHA_SC",2021,"MÉDIO_PORTE_2021",0.87108122979347
"BEBERIBE_CE",2021,"MÉDIO_PORTE_2021",0.891809517158865
"BOM DESPACHO_MG",2021,"MÉDIO_PORTE_2021",0.834168124456988
"CACADOR_SC",2021,"MÉDIO_PORTE_2021",0.829974982631454
"CAIEIRAS_SP",2021,"MÉDIO_PORTE_2021",0.900298579374456
"CAMBARA_PR",2021,"MÉDIO_PORTE_2021",0.910728485642092
"CAMBUI_MG",2021,"MÉDIO_PORTE_2021",0.86811563836502
"CAMPO NOVO DO PARECIS_MT",2021,"MÉDIO_PORTE_2021",1
"CANDIDO MOTA_SP",2021,"MÉDIO_PORTE_2021",1
"CANGUCU_RS",2021,"MÉDIO_PORTE_2021",0.975108661174147
"CANOINHAS_SC",2021,"MÉDIO_PORTE_2021",0.996022493117859
"CANTAGALO_RJ",2021,"MÉDIO_PORTE_2021",0.852931466198978
"CARIRIACU_CE",2021,"MÉDIO_PORTE_2021",0.945869139077894
"CERQUEIRA CESAR_SP",2021,"MÉDIO_PORTE_2021",0.803268864946
"CHAPADAO DO SUL_MS",2021,"MÉDIO_PORTE_2021",0.81845849186088
"COLINAS DO TOCANTINS_TO",2021,"MÉDIO_PORTE_2021",0.80512220978537
"DOM PEDRITO_RS",2021,"MÉDIO_PORTE_2021",0.957571699411289
"DUAS BARRAS_RJ",2021,"MÉDIO_PORTE_2021",1
"FERNANDOPOLIS_SP",2021,"MÉDIO_PORTE_2021",0.88397806434921
"FLORES DA CUNHA_RS",2021,"MÉDIO_PORTE_2021",0.995928666969975
"FRANCISCO SA_MG",2021,"MÉDIO_PORTE_2021",0.975634190342477
"GARIBALDI_RS",2021,"MÉDIO_PORTE_2021",0.981901312002847
"GUAJARA-MIRIM_RO",2021,"MÉDIO_PORTE_2021",0.962492331764043
"GUARANTA DO NORTE_MT",2021,"MÉDIO_PORTE_2021",0.811241630741544
"HOLAMBRA_SP",2021,"MÉDIO_PORTE_2021",0.893585528896475
"IGUABA GRANDE_RJ",2021,"MÉDIO_PORTE_2021",1
"INDAIAL_SC",2021,"MÉDIO_PORTE_2021",0.849623719623453
"INHUMAS_GO",2021,"MÉDIO_PORTE_2021",0.863359368216254
"IRAUCUBA_CE",2021,"MÉDIO_PORTE_2021",0.933608714309933
"ITAMARANDIBA_MG",2021,"MÉDIO_PORTE_2021",0.821748693364366
"ITAPIRA_SP",2021,"MÉDIO_PORTE_2021",0.890196346651218
"IVINHEMA_MS",2021,"MÉDIO_PORTE_2021",0.81542941919617
"IVOTI_RS",2021,"MÉDIO_PORTE_2021",0.906541941538489
"JACOBINA_BA",2021,"MÉDIO_PORTE_2021",0.855007070618576
"JUATUBA_MG",2021,"MÉDIO_PORTE_2021",0.888258914678589
"LAGOA GRANDE_PE",2021,"MÉDIO_PORTE_2021",0.890135787217504
"LAJEADO_RS",2021,"MÉDIO_PORTE_2021",0.978112979078857
"LAPA_PR",2021,"MÉDIO_PORTE_2021",0.79216659921442
"LUIS CORREIA_PI",2021,"MÉDIO_PORTE_2021",0.863607223960222
"MACAIBA_RN",2021,"MÉDIO_PORTE_2021",0.881051463048337
"MAFRA_SC",2021,"MÉDIO_PORTE_2021",0.850719461169159
"MARACAJU_MS",2021,"MÉDIO_PORTE_2021",0.835090206025687
"MILAGRES_CE",2021,"MÉDIO_PORTE_2021",0.882299066177035
"MONTE ALEGRE DE MINAS_MG",2021,"MÉDIO_PORTE_2021",0.863208620679978
"MORRO AGUDO_SP",2021,"MÉDIO_PORTE_2021",0.854339723329435
"NOVA ANDRADINA_MS",2021,"MÉDIO_PORTE_2021",0.812663712775189
"OLIVEIRA_MG",2021,"MÉDIO_PORTE_2021",0.960241859262394
"OUROESTE_SP",2021,"MÉDIO_PORTE_2021",0.906035650872103
"PALMEIRA DAS MISSOES_RS",2021,"MÉDIO_PORTE_2021",0.913911703509798
"PALMITAL_PR",2021,"MÉDIO_PORTE_2021",0.976294856404909
"PARANAVAI_PR",2021,"MÉDIO_PORTE_2021",0.981323073733227
"PARAOPEBA_MG",2021,"MÉDIO_PORTE_2021",0.927748578362613
"PATOS_PB",2021,"MÉDIO_PORTE_2021",0.850673619267507
"PATROCINIO_MG",2021,"MÉDIO_PORTE_2021",0.929753643493349
"PATY DO ALFERES_RJ",2021,"MÉDIO_PORTE_2021",1
"PEIXOTO DE AZEVEDO_MT",2021,"MÉDIO_PORTE_2021",0.88628848952805
"PINHEIRAL_RJ",2021,"MÉDIO_PORTE_2021",0.966243139513513
"POMERODE_SC",2021,"MÉDIO_PORTE_2021",0.871480325843157
"PORTO UNIAO_SC",2021,"MÉDIO_PORTE_2021",0.958339841661622
"PRUDENTOPOLIS_PR",2021,"MÉDIO_PORTE_2021",0.976411094788261
"QUATIS_RJ",2021,"MÉDIO_PORTE_2021",0.948788592590072
"QUATRO BARRAS_PR",2021,"MÉDIO_PORTE_2021",0.851692943821023
"RIO BRILHANTE_MS",2021,"MÉDIO_PORTE_2021",0.949617046249305
"RIO NEGRINHO_SC",2021,"MÉDIO_PORTE_2021",0.966428298508
"RIO NEGRO_PR",2021,"MÉDIO_PORTE_2021",1
"SANTA MARIA DE JETIBA_ES",2021,"MÉDIO_PORTE_2021",0.954262039854006
"SANTANA DO LIVRAMENTO_RS",2021,"MÉDIO_PORTE_2021",0.868656556755043
"SANTO ANTONIO DA PATRULHA_RS",2021,"MÉDIO_PORTE_2021",0.963953569432524
"SAO GONCALO DO AMARANTE_CE",2021,"MÉDIO_PORTE_2021",0.883765026511992
"SAO MANUEL_SP",2021,"MÉDIO_PORTE_2021",0.935739730226166
"SARZEDO_MG",2021,"MÉDIO_PORTE_2021",0.939785445707998
"TELEMACO BORBA_PR",2021,"MÉDIO_PORTE_2021",1
"TRES PASSOS_RS",2021,"MÉDIO_PORTE_2021",0.838672565789323
"TRINDADE_GO",2021,"MÉDIO_PORTE_2021",0.897557367698498
"UMUARAMA_PR",2021,"MÉDIO_PORTE_2021",0.874856921627186
"UNAI_MG",2021,"MÉDIO_PORTE_2021",0.849657441250219
