"RPPS","Ano","Grupo","Eficiencia"
"BAHIA_BA",2022,"todos_2022",0.460978519707895
"BALNEARIO BARRA DO SUL_SC",2022,"todos_2022",0.854592094130593
"BARRA VELHA_SC",2022,"todos_2022",0.809171876842696
"BEBERIBE_CE",2022,"todos_2022",0.825939303299775
"BOA VISTA_RR",2022,"todos_2022",1
"BURITAMA_SP",2022,"todos_2022",0.913485504551702
"BURITICUPU_MA",2022,"todos_2022",0.839542995179693
"BURITIS_RO",2022,"todos_2022",1
"CACADOR_SC",2022,"todos_2022",0.662242445710954
"CAMACARI_BA",2022,"todos_2022",0.727726534738697
"CAMPANHA_MG",2022,"todos_2022",0.904127973192817
"CAMPO FORMOSO_BA",2022,"todos_2022",0.77341699581606
"CANOINHAS_SC",2022,"todos_2022",0.874591895871036
"CANTAGALO_RJ",2022,"todos_2022",0.764004782267543
"CARIRIACU_CE",2022,"todos_2022",0.813583797173267
"CARMO DO CAJURU_MG",2022,"todos_2022",0.8651154811177
"CARMO DO PARANAIBA_MG",2022,"todos_2022",0.814690040764519
"CASCAVEL_CE",2022,"todos_2022",0.757117034109634
"CAXIAS DO SUL_RS",2022,"todos_2022",0.661530814688338
"CERQUEIRA CESAR_SP",2022,"todos_2022",0.786341685119465
"CHAPADAO DO SUL_MS",2022,"todos_2022",0.837858275394925
"CONCEICAO DA BARRA_ES",2022,"todos_2022",0.955431562018082
"CORBELIA_PR",2022,"todos_2022",0.860340276327681
"COROMANDEL_MG",2022,"todos_2022",0.803990951867097
"DOM PEDRITO_RS",2022,"todos_2022",0.904446807405212
"DUAS BARRAS_RJ",2022,"todos_2022",0.891096310675403
"ENCRUZILHADA DO SUL_RS",2022,"todos_2022",0.858879038877331
"ESTANCIA VELHA_RS",2022,"todos_2022",0.846026631580619
"FERNANDOPOLIS_SP",2022,"todos_2022",0.706482054054565
"FLORIANOPOLIS_SC",2022,"todos_2022",0.375162508881789
"FORMIGA_MG",2022,"todos_2022",0.791729542643854
"FRANCISCO SA_MG",2022,"todos_2022",0.881922443157368
"GARRUCHOS_RS",2022,"todos_2022",1
"GODOY MOREIRA_PR",2022,"todos_2022",0.961972388242528
"GOIAS_GO",2022,"todos_2022",0.695096753192694
"GONCALVES_MG",2022,"todos_2022",0.876068260059816
"GUAJARA-MIRIM_RO",2022,"todos_2022",0.893652784787269
"GUAPORE_RS",2022,"todos_2022",0.900736582320811
"GUARANIACU_PR",2022,"todos_2022",0.861783644610985
"HOLAMBRA_SP",2022,"todos_2022",0.977177773642282
"IGARACU DO TIETE_SP",2022,"todos_2022",0.786722953804136
"IGUABA GRANDE_RJ",2022,"todos_2022",0.82566084512587
"INDAIAL_SC",2022,"todos_2022",0.790993102236836
"IPIGUA_SP",2022,"todos_2022",0.921609613405636
"IRAUCUBA_CE",2022,"todos_2022",0.89545774103572
"ITAPIRA_SP",2022,"todos_2022",0.645897523296079
"ITUVERAVA_SP",2022,"todos_2022",0.846246355811208
"IVOTI_RS",2022,"todos_2022",0.906032524794033
"JABOATAO DOS GUARARAPES_PE",2022,"todos_2022",0.914468408664691
"JACOBINA_BA",2022,"todos_2022",0.636192359797417
"JAPURA_PR",2022,"todos_2022",0.847248621913309
"JUATUBA_MG",2022,"todos_2022",0.773556081626235
"LAJEADO_RS",2022,"todos_2022",0.899952102923234
"LAPA_PR",2022,"todos_2022",0.854297948791227
"LONDRINA_PR",2022,"todos_2022",0.387463791966619
"MAFRA_SC",2022,"todos_2022",0.761259066461015
"MARABA_PA",2022,"todos_2022",0.804248006886045
"MARACAJU_MS",2022,"todos_2022",0.80130215300784
"MARINGA_PR",2022,"todos_2022",0.617754255406666
"MATO GROSSO_MT",2022,"todos_2022",0.642168633083944
"MIGUEL PEREIRA_RJ",2022,"todos_2022",0.848926311202854
"MILAGRES_CE",2022,"todos_2022",0.823071318090696
"MONTE ALEGRE_RN",2022,"todos_2022",0.783197537772422
"MUNDO NOVO_MS",2022,"todos_2022",0.871379788082765
"NATAL_RN",2022,"todos_2022",0.915883873106429
